EPNUM,RTYPE,GQTYPE,RELSHIP,QSEX,QAGE,CENHISP,CENRACE,LIVE_ALONE,NUMRACE,PGQSHRT,GQTYPE_PL,VOTING_AGE,TABBLKST,TABBLKCOU,TABTRACTCE,TABBLK,TABBLKGRPCE,AIANNHCE,AIANNHFP,AIANNHNS,AIHHTLI,ANRCFP,ANRCNS,AREALAND,AREAWATER,AREAWATERCSTL,AREAWATERGRLK,AREAWATERINLD,AREAWATERTSEA,CBSAFP,CD116FP,CNECTAFP,CONCITFP,CONCITNS,COUNTYFS,COUNTYNS,COUSUBFP,COUSUBFS,COUSUBNS,CSAFP,DIVISIONCE,ESTATEFP,ESTATENS,INTPTLAT,INTPTLON,LWBLKTYP,MEMI,METDIVFP,NECTADIVFP,NECTAFP,NMEMI,PCICBSA,PCINECTA,PLACEFP,PLACEFS,PLACENS,PUMA,REGIONCE,SDELMLEA,SDSECLEA,SDUNILEA,SLDLST,SLDUST,STATENS,SUBMCDFP,SUBMCDNS,TBLKGRPCE,TRIBALSUBCE,TRIBALSUBFP,TRIBALSUBNS,TTRACTCE,UACE,UATYP,UGACE,UR,VTDST,ZCTA5CE
4543,3,000,25,2,19,2,06,2,1,0,0,2,37,063,000600,2015,2,9999,99999,99999999,9,99999,99999999,66927,0,0,0,0,0,20500,01,999,99999,99999999,A,01008550,90932,N,01026653,450,5,99999,99999999,+35.9891131,-078.9314842,L,1,99999,99999,99999,9,Y,N,19000,A,02403521,01301,3,99999,99999,01260,029,020,01027616,99999,99999999,9,999,99999,99999999,999999,25228,U,99999,U,000006,27707
4544,3,000,25,2,21,2,06,2,1,0,0,2,37,063,000600,2015,2,9999,99999,99999999,9,99999,99999999,66927,0,0,0,0,0,20500,01,999,99999,99999999,A,01008550,90932,N,01026653,450,5,99999,99999999,+35.9891131,-078.9314842,L,1,99999,99999,99999,9,Y,N,19000,A,02403521,01301,3,99999,99999,01260,029,020,01027616,99999,99999999,9,999,99999,99999999,999999,25228,U,99999,U,000006,27707
4545,3,000,25,2,21,2,06,2,1,0,0,2,37,063,000600,2015,2,9999,99999,99999999,9,99999,99999999,66927,0,0,0,0,0,20500,01,999,99999,99999999,A,01008550,90932,N,01026653,450,5,99999,99999999,+35.9891131,-078.9314842,L,1,99999,99999,99999,9,Y,N,19000,A,02403521,01301,3,99999,99999,01260,029,020,01027616,99999,99999999,9,999,99999,99999999,999999,25228,U,99999,U,000006,27707
4546,3,000,25,2,24,2,06,2,1,0,0,2,37,063,000600,2015,2,9999,99999,99999999,9,99999,99999999,66927,0,0,0,0,0,20500,01,999,99999,99999999,A,01008550,90932,N,01026653,450,5,99999,99999999,+35.9891131,-078.9314842,L,1,99999,99999,99999,9,Y,N,19000,A,02403521,01301,3,99999,99999,01260,029,020,01027616,99999,99999999,9,999,99999,99999999,999999,25228,U,99999,U,000006,27707
4547,3,000,30,1,7,2,11,2,2,0,0,1,13,121,010129,4000,4,9999,99999,99999999,9,99999,99999999,483138,4838,0,0,4838,0,12060,06,999,99999,99999999,A,01694833,90144,S,01936089,122,5,99999,99999999,+33.9065833,-084.3760854,B,1,99999,99999,99999,9,Y,N,68516,A,02405417,01403,3,99999,99999,02280,052,006,01705317,99999,99999999,9,999,99999,99999999,999999,03817,U,99999,U,0SS11A,30342
4548,3,000,30,1,9,1,01,2,1,0,0,1,13,121,010129,4000,4,9999,99999,99999999,9,99999,99999999,483138,4838,0,0,4838,0,12060,06,999,99999,99999999,A,01694833,90144,S,01936089,122,5,99999,99999999,+33.9065833,-084.3760854,B,1,99999,99999,99999,9,Y,N,68516,A,02405417,01403,3,99999,99999,02280,052,006,01705317,99999,99999999,9,999,99999,99999999,999999,03817,U,99999,U,0SS11A,30342
4549,3,000,30,1,15,2,06,2,1,0,0,1,13,121,010129,4000,4,9999,99999,99999999,9,99999,99999999,483138,4838,0,0,4838,0,12060,06,999,99999,99999999,A,01694833,90144,S,01936089,122,5,99999,99999999,+33.9065833,-084.3760854,B,1,99999,99999,99999,9,Y,N,68516,A,02405417,01403,3,99999,99999,02280,052,006,01705317,99999,99999999,9,999,99999,99999999,999999,03817,U,99999,U,0SS11A,30342
4550,3,000,30,1,15,2,06,2,1,0,0,1,13,121,010129,4000,4,9999,99999,99999999,9,99999,99999999,483138,4838,0,0,4838,0,12060,06,999,99999,99999999,A,01694833,90144,S,01936089,122,5,99999,99999999,+33.9065833,-084.3760854,B,1,99999,99999,99999,9,Y,N,68516,A,02405417,01403,3,99999,99999,02280,052,006,01705317,99999,99999999,9,999,99999,99999999,999999,03817,U,99999,U,0SS11A,30342
4551,3,000,30,2,8,1,02,2,1,0,0,1,13,121,010129,4000,4,9999,99999,99999999,9,99999,99999999,483138,4838,0,0,4838,0,12060,06,999,99999,99999999,A,01694833,90144,S,01936089,122,5,99999,99999999,+33.9065833,-084.3760854,B,1,99999,99999,99999,9,Y,N,68516,A,02405417,01403,3,99999,99999,02280,052,006,01705317,99999,99999999,9,999,99999,99999999,999999,03817,U,99999,U,0SS11A,30342
4552,3,000,30,2,8,1,02,2,1,0,0,1,13,121,010129,4000,4,9999,99999,99999999,9,99999,99999999,483138,4838,0,0,4838,0,12060,06,999,99999,99999999,A,01694833,90144,S,01936089,122,5,99999,99999999,+33.9065833,-084.3760854,B,1,99999,99999,99999,9,Y,N,68516,A,02405417,01403,3,99999,99999,02280,052,006,01705317,99999,99999999,9,999,99999,99999999,999999,03817,U,99999,U,0SS11A,30342
4553,3,000,30,2,10,1,04,2,1,0,0,1,13,121,010129,4000,4,9999,99999,99999999,9,99999,99999999,483138,4838,0,0,4838,0,12060,06,999,99999,99999999,A,01694833,90144,S,01936089,122,5,99999,99999999,+33.9065833,-084.3760854,B,1,99999,99999,99999,9,Y,N,68516,A,02405417,01403,3,99999,99999,02280,052,006,01705317,99999,99999999,9,999,99999,99999999,999999,03817,U,99999,U,0SS11A,30342
4554,3,000,30,2,21,1,01,2,1,0,0,2,13,121,010129,4000,4,9999,99999,99999999,9,99999,99999999,483138,4838,0,0,4838,0,12060,06,999,99999,99999999,A,01694833,90144,S,01936089,122,5,99999,99999999,+33.9065833,-084.3760854,B,1,99999,99999,99999,9,Y,N,68516,A,02405417,01403,3,99999,99999,02280,052,006,01705317,99999,99999999,9,999,99999,99999999,999999,03817,U,99999,U,0SS11A,30342
4555,3,000,33,1,0,2,11,2,2,0,0,1,13,121,010129,4000,4,9999,99999,99999999,9,99999,99999999,483138,4838,0,0,4838,0,12060,06,999,99999,99999999,A,01694833,90144,S,01936089,122,5,99999,99999999,+33.9065833,-084.3760854,B,1,99999,99999,99999,9,Y,N,68516,A,02405417,01403,3,99999,99999,02280,052,006,01705317,99999,99999999,9,999,99999,99999999,999999,03817,U,99999,U,0SS11A,30342
4556,3,000,33,1,0,2,11,2,2,0,0,1,13,121,010129,4000,4,9999,99999,99999999,9,99999,99999999,483138,4838,0,0,4838,0,12060,06,999,99999,99999999,A,01694833,90144,S,01936089,122,5,99999,99999999,+33.9065833,-084.3760854,B,1,99999,99999,99999,9,Y,N,68516,A,02405417,01403,3,99999,99999,02280,052,006,01705317,99999,99999999,9,999,99999,99999999,999999,03817,U,99999,U,0SS11A,30342
4557,3,000,30,2,7,1,02,2,1,0,0,1,42,101,028902,3003,3,9999,99999,99999999,9,99999,99999999,10079,0,0,0,0,0,37980,02,999,99999,99999999,C,01209187,60000,F,01215531,428,2,99999,99999999,+40.0244208,-075.1170851,L,1,37964,99999,99999,9,Y,N,60000,A,01215531,03225,1,99999,99999,18990,197,003,01779798,99999,99999999,9,999,99999,99999999,999999,69076,U,99999,U,004211,19120
4558,3,000,30,2,7,1,02,2,1,0,0,1,42,101,028902,3003,3,9999,99999,99999999,9,99999,99999999,10079,0,0,0,0,0,37980,02,999,99999,99999999,C,01209187,60000,F,01215531,428,2,99999,99999999,+40.0244208,-075.1170851,L,1,37964,99999,99999,9,Y,N,60000,A,01215531,03225,1,99999,99999,18990,197,003,01779798,99999,99999999,9,999,99999,99999999,999999,69076,U,99999,U,004211,19120
4559,3,000,30,2,7,1,02,2,1,0,0,1,42,101,028902,3003,3,9999,99999,99999999,9,99999,99999999,10079,0,0,0,0,0,37980,02,999,99999,99999999,C,01209187,60000,F,01215531,428,2,99999,99999999,+40.0244208,-075.1170851,L,1,37964,99999,99999,9,Y,N,60000,A,01215531,03225,1,99999,99999,18990,197,003,01779798,99999,99999999,9,999,99999,99999999,999999,69076,U,99999,U,004211,19120
4560,3,000,30,2,7,1,02,2,1,0,0,1,42,101,028902,3003,3,9999,99999,99999999,9,99999,99999999,10079,0,0,0,0,0,37980,02,999,99999,99999999,C,01209187,60000,F,01215531,428,2,99999,99999999,+40.0244208,-075.1170851,L,1,37964,99999,99999,9,Y,N,60000,A,01215531,03225,1,99999,99999,18990,197,003,01779798,99999,99999999,9,999,99999,99999999,999999,69076,U,99999,U,004211,19120
4561,3,000,30,2,7,1,02,2,1,0,0,1,42,101,028902,3003,3,9999,99999,99999999,9,99999,99999999,10079,0,0,0,0,0,37980,02,999,99999,99999999,C,01209187,60000,F,01215531,428,2,99999,99999999,+40.0244208,-075.1170851,L,1,37964,99999,99999,9,Y,N,60000,A,01215531,03225,1,99999,99999,18990,197,003,01779798,99999,99999999,9,999,99999,99999999,999999,69076,U,99999,U,004211,19120
4562,3,000,30,2,7,1,02,2,1,0,0,1,42,101,028902,3003,3,9999,99999,99999999,9,99999,99999999,10079,0,0,0,0,0,37980,02,999,99999,99999999,C,01209187,60000,F,01215531,428,2,99999,99999999,+40.0244208,-075.1170851,L,1,37964,99999,99999,9,Y,N,60000,A,01215531,03225,1,99999,99999,18990,197,003,01779798,99999,99999999,9,999,99999,99999999,999999,69076,U,99999,U,004211,19120
4563,3,000,30,2,9,1,01,2,1,0,0,1,42,101,028902,3003,3,9999,99999,99999999,9,99999,99999999,10079,0,0,0,0,0,37980,02,999,99999,99999999,C,01209187,60000,F,01215531,428,2,99999,99999999,+40.0244208,-075.1170851,L,1,37964,99999,99999,9,Y,N,60000,A,01215531,03225,1,99999,99999,18990,197,003,01779798,99999,99999999,9,999,99999,99999999,999999,69076,U,99999,U,004211,19120
4564,3,000,30,2,19,2,06,2,1,0,0,2,42,101,028902,3003,3,9999,99999,99999999,9,99999,99999999,10079,0,0,0,0,0,37980,02,999,99999,99999999,C,01209187,60000,F,01215531,428,2,99999,99999999,+40.0244208,-075.1170851,L,1,37964,99999,99999,9,Y,N,60000,A,01215531,03225,1,99999,99999,18990,197,003,01779798,99999,99999999,9,999,99999,99999999,999999,69076,U,99999,U,004211,19120
4565,3,000,30,2,19,2,06,2,1,0,0,2,42,101,028902,3003,3,9999,99999,99999999,9,99999,99999999,10079,0,0,0,0,0,37980,02,999,99999,99999999,C,01209187,60000,F,01215531,428,2,99999,99999999,+40.0244208,-075.1170851,L,1,37964,99999,99999,9,Y,N,60000,A,01215531,03225,1,99999,99999,18990,197,003,01779798,99999,99999999,9,999,99999,99999999,999999,69076,U,99999,U,004211,19120
4566,3,000,33,1,21,2,06,2,1,0,0,2,42,101,028902,3003,3,9999,99999,99999999,9,99999,99999999,10079,0,0,0,0,0,37980,02,999,99999,99999999,C,01209187,60000,F,01215531,428,2,99999,99999999,+40.0244208,-075.1170851,L,1,37964,99999,99999,9,Y,N,60000,A,01215531,03225,1,99999,99999,18990,197,003,01779798,99999,99999999,9,999,99999,99999999,999999,69076,U,99999,U,004211,19120
4567,3,000,25,1,35,1,01,2,1,0,0,2,06,037,571101,4003,4,9999,99999,99999999,9,99999,99999999,30743,0,0,0,0,0,31080,47,999,99999,99999999,A,00277283,91730,S,01935178,348,9,99999,99999999,+33.8450347,-118.1186671,L,1,31084,99999,99999,9,N,N,39892,A,02411613,03764,4,99999,99999,22500,063,032,01779778,99999,99999999,9,999,99999,99999999,999999,51445,U,99999,U,,90713
4568,3,000,25,1,35,1,01,2,1,0,0,2,06,037,571101,4003,4,9999,99999,99999999,9,99999,99999999,30743,0,0,0,0,0,31080,47,999,99999,99999999,A,00277283,91730,S,01935178,348,9,99999,99999999,+33.8450347,-118.1186671,L,1,31084,99999,99999,9,N,N,39892,A,02411613,03764,4,99999,99999,22500,063,032,01779778,99999,99999999,9,999,99999,99999999,999999,51445,U,99999,U,,90713
4569,3,000,25,1,35,1,01,2,1,0,0,2,06,037,571101,4003,4,9999,99999,99999999,9,99999,99999999,30743,0,0,0,0,0,31080,47,999,99999,99999999,A,00277283,91730,S,01935178,348,9,99999,99999999,+33.8450347,-118.1186671,L,1,31084,99999,99999,9,N,N,39892,A,02411613,03764,4,99999,99999,22500,063,032,01779778,99999,99999999,9,999,99999,99999999,999999,51445,U,99999,U,,90713
4570,3,000,25,2,4,2,01,2,1,0,0,1,06,037,571101,4003,4,9999,99999,99999999,9,99999,99999999,30743,0,0,0,0,0,31080,47,999,99999,99999999,A,00277283,91730,S,01935178,348,9,99999,99999999,+33.8450347,-118.1186671,L,1,31084,99999,99999,9,N,N,39892,A,02411613,03764,4,99999,99999,22500,063,032,01779778,99999,99999999,9,999,99999,99999999,999999,51445,U,99999,U,,90713
4571,3,000,25,2,5,1,01,2,1,0,0,1,06,037,571101,4003,4,9999,99999,99999999,9,99999,99999999,30743,0,0,0,0,0,31080,47,999,99999,99999999,A,00277283,91730,S,01935178,348,9,99999,99999999,+33.8450347,-118.1186671,L,1,31084,99999,99999,9,N,N,39892,A,02411613,03764,4,99999,99999,22500,063,032,01779778,99999,99999999,9,999,99999,99999999,999999,51445,U,99999,U,,90713
4572,3,000,25,2,5,1,01,2,1,0,0,1,06,037,571101,4003,4,9999,99999,99999999,9,99999,99999999,30743,0,0,0,0,0,31080,47,999,99999,99999999,A,00277283,91730,S,01935178,348,9,99999,99999999,+33.8450347,-118.1186671,L,1,31084,99999,99999,9,N,N,39892,A,02411613,03764,4,99999,99999,22500,063,032,01779778,99999,99999999,9,999,99999,99999999,999999,51445,U,99999,U,,90713
4573,3,000,25,2,5,1,01,2,1,0,0,1,06,037,571101,4003,4,9999,99999,99999999,9,99999,99999999,30743,0,0,0,0,0,31080,47,999,99999,99999999,A,00277283,91730,S,01935178,348,9,99999,99999999,+33.8450347,-118.1186671,L,1,31084,99999,99999,9,N,N,39892,A,02411613,03764,4,99999,99999,22500,063,032,01779778,99999,99999999,9,999,99999,99999999,999999,51445,U,99999,U,,90713
4574,3,000,25,2,8,2,01,2,1,0,0,1,06,037,571101,4003,4,9999,99999,99999999,9,99999,99999999,30743,0,0,0,0,0,31080,47,999,99999,99999999,A,00277283,91730,S,01935178,348,9,99999,99999999,+33.8450347,-118.1186671,L,1,31084,99999,99999,9,N,N,39892,A,02411613,03764,4,99999,99999,22500,063,032,01779778,99999,99999999,9,999,99999,99999999,999999,51445,U,99999,U,,90713
4575,3,000,25,2,8,2,20,2,2,0,0,1,06,037,571101,4003,4,9999,99999,99999999,9,99999,99999999,30743,0,0,0,0,0,31080,47,999,99999,99999999,A,00277283,91730,S,01935178,348,9,99999,99999999,+33.8450347,-118.1186671,L,1,31084,99999,99999,9,N,N,39892,A,02411613,03764,4,99999,99999,22500,063,032,01779778,99999,99999999,9,999,99999,99999999,999999,51445,U,99999,U,,90713
4576,3,000,25,2,9,2,01,2,1,0,0,1,06,037,571101,4003,4,9999,99999,99999999,9,99999,99999999,30743,0,0,0,0,0,31080,47,999,99999,99999999,A,00277283,91730,S,01935178,348,9,99999,99999999,+33.8450347,-118.1186671,L,1,31084,99999,99999,9,N,N,39892,A,02411613,03764,4,99999,99999,22500,063,032,01779778,99999,99999999,9,999,99999,99999999,999999,51445,U,99999,U,,90713
4577,3,000,21,2,77,1,01,2,1,0,0,2,33,007,950200,2006,2,9999,99999,99999999,9,99999,99999999,34313,0,0,0,0,0,13620,02,999,99999,99999999,A,00873177,13780,A,00871097,999,1,99999,99999999,+44.8939708,-071.4977990,L,2,99999,99999,99999,9,N,N,13700,S,02629721,00100,1,99999,99999,02400,301,001,01779794,99999,99999999,9,999,99999,99999999,999999,99999,9,99999,R,COLE01,03576
4578,3,000,21,2,77,1,01,2,1,0,0,2,33,007,950200,2006,2,9999,99999,99999999,9,99999,99999999,34313,0,0,0,0,0,13620,02,999,99999,99999999,A,00873177,13780,A,00871097,999,1,99999,99999999,+44.8939708,-071.4977990,L,2,99999,99999,99999,9,N,N,13700,S,02629721,00100,1,99999,99999,02400,301,001,01779794,99999,99999999,9,999,99999,99999999,999999,99999,9,99999,R,COLE01,03576
4579,3,000,21,2,77,1,01,2,1,0,0,2,33,007,950200,2006,2,9999,99999,99999999,9,99999,99999999,34313,0,0,0,0,0,13620,02,999,99999,99999999,A,00873177,13780,A,00871097,999,1,99999,99999999,+44.8939708,-071.4977990,L,2,99999,99999,99999,9,N,N,13700,S,02629721,00100,1,99999,99999,02400,301,001,01779794,99999,99999999,9,999,99999,99999999,999999,99999,9,99999,R,COLE01,03576
4580,3,000,21,2,77,1,01,2,1,0,0,2,33,007,950200,2006,2,9999,99999,99999999,9,99999,99999999,34313,0,0,0,0,0,13620,02,999,99999,99999999,A,00873177,13780,A,00871097,999,1,99999,99999999,+44.8939708,-071.4977990,L,2,99999,99999,99999,9,N,N,13700,S,02629721,00100,1,99999,99999,02400,301,001,01779794,99999,99999999,9,999,99999,99999999,999999,99999,9,99999,R,COLE01,03576
4581,3,000,25,2,10,1,01,2,1,0,0,1,33,007,950200,2006,2,9999,99999,99999999,9,99999,99999999,34313,0,0,0,0,0,13620,02,999,99999,99999999,A,00873177,13780,A,00871097,999,1,99999,99999999,+44.8939708,-071.4977990,L,2,99999,99999,99999,9,N,N,13700,S,02629721,00100,1,99999,99999,02400,301,001,01779794,99999,99999999,9,999,99999,99999999,999999,99999,9,99999,R,COLE01,03576
4582,3,000,27,2,5,1,01,2,1,0,0,1,33,007,950200,2006,2,9999,99999,99999999,9,99999,99999999,34313,0,0,0,0,0,13620,02,999,99999,99999999,A,00873177,13780,A,00871097,999,1,99999,99999999,+44.8939708,-071.4977990,L,2,99999,99999,99999,9,N,N,13700,S,02629721,00100,1,99999,99999,02400,301,001,01779794,99999,99999999,9,999,99999,99999999,999999,99999,9,99999,R,COLE01,03576
4583,3,000,27,2,5,1,01,2,1,0,0,1,33,007,950200,2006,2,9999,99999,99999999,9,99999,99999999,34313,0,0,0,0,0,13620,02,999,99999,99999999,A,00873177,13780,A,00871097,999,1,99999,99999999,+44.8939708,-071.4977990,L,2,99999,99999,99999,9,N,N,13700,S,02629721,00100,1,99999,99999,02400,301,001,01779794,99999,99999999,9,999,99999,99999999,999999,99999,9,99999,R,COLE01,03576
4584,3,000,36,1,63,1,01,2,1,0,0,2,33,007,950200,2006,2,9999,99999,99999999,9,99999,99999999,34313,0,0,0,0,0,13620,02,999,99999,99999999,A,00873177,13780,A,00871097,999,1,99999,99999999,+44.8939708,-071.4977990,L,2,99999,99999,99999,9,N,N,13700,S,02629721,00100,1,99999,99999,02400,301,001,01779794,99999,99999999,9,999,99999,99999999,999999,99999,9,99999,R,COLE01,03576
4585,3,000,20,1,70,1,01,1,1,0,0,2,33,007,950200,2007,2,9999,99999,99999999,9,99999,99999999,112392,0,0,0,0,0,13620,02,999,99999,99999999,A,00873177,13780,A,00871097,999,1,99999,99999999,+44.8969936,-071.4993018,L,2,99999,99999,99999,9,N,N,13700,S,02629721,00100,1,99999,99999,02400,301,001,01779794,99999,99999999,9,999,99999,99999999,999999,99999,9,99999,R,COLE01,03576
4586,3,000,20,1,70,1,01,1,1,0,0,2,33,007,950200,2007,2,9999,99999,99999999,9,99999,99999999,112392,0,0,0,0,0,13620,02,999,99999,99999999,A,00873177,13780,A,00871097,999,1,99999,99999999,+44.8969936,-071.4993018,L,2,99999,99999,99999,9,N,N,13700,S,02629721,00100,1,99999,99999,02400,301,001,01779794,99999,99999999,9,999,99999,99999999,999999,99999,9,99999,R,COLE01,03576
4587,3,000,25,2,7,1,01,2,1,0,0,1,18,003,011302,3006,3,9999,99999,99999999,9,99999,99999999,67532,0,0,0,0,0,23060,03,999,99999,99999999,A,00450402,00298,A,00453073,258,3,99999,99999999,+41.0310889,-085.0976156,L,1,99999,99999,99999,9,Y,N,25000,A,02394798,01002,2,99999,99999,02850,080,014,00448508,99999,99999999,9,999,99999,99999999,999999,31087,U,99999,U,001760,46816
4588,3,000,25,2,8,2,06,2,1,0,0,1,18,003,011302,3006,3,9999,99999,99999999,9,99999,99999999,67532,0,0,0,0,0,23060,03,999,99999,99999999,A,00450402,00298,A,00453073,258,3,99999,99999999,+41.0310889,-085.0976156,L,1,99999,99999,99999,9,Y,N,25000,A,02394798,01002,2,99999,99999,02850,080,014,00448508,99999,99999999,9,999,99999,99999999,999999,31087,U,99999,U,001760,46816
4589,3,000,25,2,10,1,04,2,1,0,0,1,18,003,011302,3006,3,9999,99999,99999999,9,99999,99999999,67532,0,0,0,0,0,23060,03,999,99999,99999999,A,00450402,00298,A,00453073,258,3,99999,99999999,+41.0310889,-085.0976156,L,1,99999,99999,99999,9,Y,N,25000,A,02394798,01002,2,99999,99999,02850,080,014,00448508,99999,99999999,9,999,99999,99999999,999999,31087,U,99999,U,001760,46816
4590,3,000,25,2,10,2,06,2,1,0,0,1,18,003,011302,3006,3,9999,99999,99999999,9,99999,99999999,67532,0,0,0,0,0,23060,03,999,99999,99999999,A,00450402,00298,A,00453073,258,3,99999,99999999,+41.0310889,-085.0976156,L,1,99999,99999,99999,9,Y,N,25000,A,02394798,01002,2,99999,99999,02850,080,014,00448508,99999,99999999,9,999,99999,99999999,999999,31087,U,99999,U,001760,46816
4591,3,000,25,2,10,2,06,2,1,0,0,1,18,003,011302,3006,3,9999,99999,99999999,9,99999,99999999,67532,0,0,0,0,0,23060,03,999,99999,99999999,A,00450402,00298,A,00453073,258,3,99999,99999999,+41.0310889,-085.0976156,L,1,99999,99999,99999,9,Y,N,25000,A,02394798,01002,2,99999,99999,02850,080,014,00448508,99999,99999999,9,999,99999,99999999,999999,31087,U,99999,U,001760,46816
4592,3,000,25,2,12,1,02,2,1,0,0,1,18,003,011302,3006,3,9999,99999,99999999,9,99999,99999999,67532,0,0,0,0,0,23060,03,999,99999,99999999,A,00450402,00298,A,00453073,258,3,99999,99999999,+41.0310889,-085.0976156,L,1,99999,99999,99999,9,Y,N,25000,A,02394798,01002,2,99999,99999,02850,080,014,00448508,99999,99999999,9,999,99999,99999999,999999,31087,U,99999,U,001760,46816
4593,3,000,25,2,12,1,02,2,1,0,0,1,18,003,011302,3006,3,9999,99999,99999999,9,99999,99999999,67532,0,0,0,0,0,23060,03,999,99999,99999999,A,00450402,00298,A,00453073,258,3,99999,99999999,+41.0310889,-085.0976156,L,1,99999,99999,99999,9,Y,N,25000,A,02394798,01002,2,99999,99999,02850,080,014,00448508,99999,99999999,9,999,99999,99999999,999999,31087,U,99999,U,001760,46816
4594,3,000,25,2,13,1,04,2,1,0,0,1,18,003,011302,3006,3,9999,99999,99999999,9,99999,99999999,67532,0,0,0,0,0,23060,03,999,99999,99999999,A,00450402,00298,A,00453073,258,3,99999,99999999,+41.0310889,-085.0976156,L,1,99999,99999,99999,9,Y,N,25000,A,02394798,01002,2,99999,99999,02850,080,014,00448508,99999,99999999,9,999,99999,99999999,999999,31087,U,99999,U,001760,46816
4595,3,000,25,2,13,1,04,2,1,0,0,1,18,003,011302,3006,3,9999,99999,99999999,9,99999,99999999,67532,0,0,0,0,0,23060,03,999,99999,99999999,A,00450402,00298,A,00453073,258,3,99999,99999999,+41.0310889,-085.0976156,L,1,99999,99999,99999,9,Y,N,25000,A,02394798,01002,2,99999,99999,02850,080,014,00448508,99999,99999999,9,999,99999,99999999,999999,31087,U,99999,U,001760,46816
4596,3,000,25,2,13,1,04,2,1,0,0,1,18,003,011302,3006,3,9999,99999,99999999,9,99999,99999999,67532,0,0,0,0,0,23060,03,999,99999,99999999,A,00450402,00298,A,00453073,258,3,99999,99999999,+41.0310889,-085.0976156,L,1,99999,99999,99999,9,Y,N,25000,A,02394798,01002,2,99999,99999,02850,080,014,00448508,99999,99999999,9,999,99999,99999999,999999,31087,U,99999,U,001760,46816
4597,3,000,25,2,13,1,01,2,1,0,0,1,19,153,010209,2007,2,9999,99999,99999999,9,99999,99999999,162709,0,0,0,0,0,19780,03,999,99999,99999999,A,00465265,90858,G,00467667,218,4,99999,99999999,+41.7405455,-093.5925164,L,1,99999,99999,99999,9,N,N,02305,A,02393960,01502,2,99999,99999,03690,037,019,01779785,99999,99999999,9,999,99999,99999999,999999,23743,U,99999,U,153364,50021
4598,3,000,25,2,13,1,01,2,1,0,0,1,19,153,010209,2007,2,9999,99999,99999999,9,99999,99999999,162709,0,0,0,0,0,19780,03,999,99999,99999999,A,00465265,90858,G,00467667,218,4,99999,99999999,+41.7405455,-093.5925164,L,1,99999,99999,99999,9,N,N,02305,A,02393960,01502,2,99999,99999,03690,037,019,01779785,99999,99999999,9,999,99999,99999999,999999,23743,U,99999,U,153364,50021
4599,3,000,25,2,13,1,01,2,1,0,0,1,19,153,010209,2007,2,9999,99999,99999999,9,99999,99999999,162709,0,0,0,0,0,19780,03,999,99999,99999999,A,00465265,90858,G,00467667,218,4,99999,99999999,+41.7405455,-093.5925164,L,1,99999,99999,99999,9,N,N,02305,A,02393960,01502,2,99999,99999,03690,037,019,01779785,99999,99999999,9,999,99999,99999999,999999,23743,U,99999,U,153364,50021
4600,3,000,25,2,13,1,01,2,1,0,0,1,19,153,010209,2007,2,9999,99999,99999999,9,99999,99999999,162709,0,0,0,0,0,19780,03,999,99999,99999999,A,00465265,90858,G,00467667,218,4,99999,99999999,+41.7405455,-093.5925164,L,1,99999,99999,99999,9,N,N,02305,A,02393960,01502,2,99999,99999,03690,037,019,01779785,99999,99999999,9,999,99999,99999999,999999,23743,U,99999,U,153364,50021
4601,3,000,25,2,14,1,11,2,2,0,0,1,19,153,010209,2007,2,9999,99999,99999999,9,99999,99999999,162709,0,0,0,0,0,19780,03,999,99999,99999999,A,00465265,90858,G,00467667,218,4,99999,99999999,+41.7405455,-093.5925164,L,1,99999,99999,99999,9,N,N,02305,A,02393960,01502,2,99999,99999,03690,037,019,01779785,99999,99999999,9,999,99999,99999999,999999,23743,U,99999,U,153364,50021
